index,City,Date,CardType,ExpType,Gender,Amount,CumulativeSpends
12103,"Ahmedabad, India","2013-11-03 00:00:00",Gold,Entertainment,F,1844,53111115
9963,"Delhi, India","2013-11-03 00:00:00",Gold,Food,F,59655,53111115
8552,"Greater Mumbai, India","2013-11-03 00:00:00",Gold,Fuel,M,226367,53111115
8758,"Bengaluru, India","2013-11-03 00:00:00",Gold,Grocery,M,159903,53111115
5209,"Ahmedabad, India","2013-11-03 00:00:00",Gold,Grocery,F,178941,53111115
22565,"Surat, India","2013-11-03 00:00:00",Gold,Entertainment,M,247769,53111115
23936,"Jaipur, India","2013-11-04 00:00:00",Gold,Grocery,M,190527,54084486
22244,"Kanpur, India","2013-11-04 00:00:00",Gold,Fuel,M,81324,54084486
11574,"Greater Mumbai, India","2013-11-04 00:00:00",Gold,Entertainment,F,8018,54084486
1578,"Delhi, India","2013-11-04 00:00:00",Gold,Food,F,14332,54084486
1362,"Bengaluru, India","2013-11-04 00:00:00",Gold,Food,F,225377,54084486
21746,"Chennai, India","2013-11-04 00:00:00",Gold,Grocery,F,294404,54084486
15843,"Mancherial, India","2013-11-04 00:00:00",Gold,Food,M,34220,54084486
6881,"Greater Mumbai, India","2013-11-04 00:00:00",Gold,Grocery,F,56970,54084486
6648,"Bengaluru, India","2013-11-04 00:00:00",Gold,Entertainment,F,25502,54084486
2843,"Bengaluru, India","2013-11-04 00:00:00",Gold,Grocery,M,42697,54084486
5254,"Greater Mumbai, India","2013-11-05 00:00:00",Gold,Bills,M,15314,55693041
5404,"Delhi, India","2013-11-05 00:00:00",Gold,Entertainment,M,135165,55693041
16421,"Bathinda, India","2013-11-05 00:00:00",Gold,Grocery,M,246477,55693041
16413,"Bhilai Nagar, India","2013-11-05 00:00:00",Gold,Grocery,F,163034,55693041
2625,"Greater Mumbai, India","2013-11-05 00:00:00",Gold,Fuel,F,265328,55693041
11375,"Ahmedabad, India","2013-11-05 00:00:00",Gold,Fuel,F,215046,55693041
11477,"Bengaluru, India","2013-11-05 00:00:00",Gold,Fuel,M,95366,55693041
17923,"Sambhal, India","2013-11-05 00:00:00",Gold,Bills,F,62067,55693041
5887,"Greater Mumbai, India","2013-11-05 00:00:00",Gold,Food,F,52417,55693041
6614,"Delhi, India","2013-11-05 00:00:00",Gold,Bills,F,274164,55693041
8430,"Bengaluru, India","2013-11-05 00:00:00",Gold,Grocery,M,84177,55693041
8549,"Ahmedabad, India","2013-11-06 00:00:00",Gold,Fuel,M,206270,57774713
11613,"Bengaluru, India","2013-11-06 00:00:00",Gold,Entertainment,F,180381,57774713
13282,"Ahmedabad, India","2013-11-06 00:00:00",Gold,Entertainment,F,266069,57774713
13143,"Greater Mumbai, India","2013-11-06 00:00:00",Gold,Fuel,M,139609,57774713
22796,"Lucknow, India","2013-11-06 00:00:00",Gold,Food,M,240925,57774713
22372,"Lucknow, India","2013-11-06 00:00:00",Gold,Food,F,257840,57774713
5424,"Ahmedabad, India","2013-11-06 00:00:00",Gold,Food,M,151934,57774713
1290,"Delhi, India","2013-11-06 00:00:00",Gold,Food,F,24675,57774713
21854,"Lucknow, India","2013-11-06 00:00:00",Gold,Entertainment,F,96895,57774713
20398,"Kanpur, India","2013-11-06 00:00:00",Gold,Fuel,F,289988,57774713
16663,"Farooqnagar, India","2013-11-06 00:00:00",Gold,Entertainment,M,227086,57774713
17553,"Mansa, India","2013-11-07 00:00:00",Gold,Food,F,112973,58618630
19209,"Lachhmangarh, India","2013-11-07 00:00:00",Gold,Fuel,F,146883,58618630
22435,"Kanpur, India","2013-11-07 00:00:00",Gold,Fuel,M,79531,58618630
20935,"Pune, India","2013-11-07 00:00:00",Gold,Bills,F,261630,58618630
21701,"Jaipur, India","2013-11-07 00:00:00",Gold,Entertainment,M,242900,58618630
19692,"Nahan, India","2013-11-08 00:00:00",Gold,Entertainment,F,297630,59973832
17494,"Rajgir, India","2013-11-08 00:00:00",Gold,Grocery,M,78404,59973832
17044,"Puranpur, India","2013-11-08 00:00:00",Gold,Entertainment,M,191784,59973832
12009,"Delhi, India","2013-11-08 00:00:00",Gold,Grocery,F,254192,59973832
14769,"Jamshedpur, India","2013-11-08 00:00:00",Gold,Fuel,F,120370,59973832
9900,"Ahmedabad, India","2013-11-08 00:00:00",Gold,Fuel,F,9621,59973832
8817,"Greater Mumbai, India","2013-11-08 00:00:00",Gold,Bills,M,143213,59973832
541,"Greater Mumbai, India","2013-11-08 00:00:00",Gold,Food,F,136040,59973832
1426,"Greater Mumbai, India","2013-11-08 00:00:00",Gold,Food,F,56532,59973832
8218,"Ahmedabad, India","2013-11-08 00:00:00",Gold,Fuel,F,67416,59973832
9331,"Delhi, India","2013-11-09 00:00:00",Gold,Fuel,F,48795,61157307
11872,"Bengaluru, India","2013-11-09 00:00:00",Gold,Bills,M,44897,61157307
12709,"Delhi, India","2013-11-09 00:00:00",Gold,Grocery,M,153338,61157307
11917,"Greater Mumbai, India","2013-11-09 00:00:00",Gold,Fuel,F,291366,61157307
16977,"Sunam, India","2013-11-09 00:00:00",Gold,Entertainment,M,149020,61157307
17798,"Nautanwa, India","2013-11-09 00:00:00",Gold,Grocery,M,218358,61157307
23534,"Lucknow, India","2013-11-09 00:00:00",Gold,Food,F,277701,61157307
23813,"Kanpur, India","2013-11-10 00:00:00",Gold,Bills,M,200253,62292066
9501,"Bengaluru, India","2013-11-10 00:00:00",Gold,Bills,M,77784,62292066
20478,"Pune, India","2013-11-10 00:00:00",Gold,Entertainment,M,1972,62292066
7641,"Bengaluru, India","2013-11-10 00:00:00",Gold,Food,M,114265,62292066
3952,"Delhi, India","2013-11-10 00:00:00",Gold,Entertainment,F,230422,62292066
17433,"Rajgir, India","2013-11-10 00:00:00",Gold,Grocery,F,81446,62292066
66,"Bengaluru, India","2013-11-10 00:00:00",Gold,Bills,F,265417,62292066
1808,"Ahmedabad, India","2013-11-10 00:00:00",Gold,Bills,M,163200,62292066
1534,"Ahmedabad, India","2013-11-11 00:00:00",Gold,Food,M,53169,64151908
7565,"Bengaluru, India","2013-11-11 00:00:00",Gold,Food,F,217818,64151908
6478,"Bengaluru, India","2013-11-11 00:00:00",Gold,Fuel,F,269809,64151908
23953,"Jaipur, India","2013-11-11 00:00:00",Gold,Fuel,M,11469,64151908
19460,"Aligarh, India","2013-11-11 00:00:00",Gold,Bills,F,116365,64151908
21319,"Kanpur, India","2013-11-11 00:00:00",Gold,Fuel,F,17335,64151908
20525,"Surat, India","2013-11-11 00:00:00",Gold,Entertainment,F,147983,64151908
15567,"Mangaluru, India","2013-11-11 00:00:00",Gold,Grocery,F,169530,64151908
14812,"Sarangpur, India","2013-11-11 00:00:00",Gold,Entertainment,F,231202,64151908
15379,"Chikkamagaluru, India","2013-11-11 00:00:00",Gold,Entertainment,F,273502,64151908
25279,"Lucknow, India","2013-11-11 00:00:00",Gold,Fuel,M,93626,64151908
5063,"Delhi, India","2013-11-11 00:00:00",Gold,Fuel,M,258034,64151908
20380,"Hyderabad, India","2013-11-12 00:00:00",Gold,Entertainment,M,87513,65911270
21428,"Surat, India","2013-11-12 00:00:00",Gold,Bills,F,283893,65911270
1350,"Ahmedabad, India","2013-11-12 00:00:00",Gold,Food,F,8498,65911270
1545,"Delhi, India","2013-11-12 00:00:00",Gold,Food,F,274032,65911270
12973,"Ahmedabad, India","2013-11-12 00:00:00",Gold,Fuel,F,248005,65911270
24711,"Lucknow, India","2013-11-12 00:00:00",Gold,Grocery,F,31207,65911270
22534,"Lucknow, India","2013-11-12 00:00:00",Gold,Grocery,F,227197,65911270
7835,"Delhi, India","2013-11-12 00:00:00",Gold,Entertainment,M,155703,65911270
7143,"Bengaluru, India","2013-11-12 00:00:00",Gold,Entertainment,M,261590,65911270
17909,"Sattur, India","2013-11-12 00:00:00",Gold,Bills,M,120518,65911270
18016,"Moga, India","2013-11-12 00:00:00",Gold,Fuel,F,9122,65911270
14441,"Sidhpur, India","2013-11-12 00:00:00",Gold,Fuel,M,52084,65911270
15549,"Palacole, India","2013-11-13 00:00:00",Gold,Entertainment,F,55521,67626200
19813,"Pondicherry, India","2013-11-13 00:00:00",Gold,Food,F,172156,67626200
4786,"Greater Mumbai, India","2013-11-13 00:00:00",Gold,Grocery,M,239149,67626200
3995,"Delhi, India","2013-11-13 00:00:00",Gold,Food,M,267161,67626200
9746,"Ahmedabad, India","2013-11-13 00:00:00",Gold,Food,F,192593,67626200
9221,"Bengaluru, India","2013-11-13 00:00:00",Gold,Food,M,10036,67626200
11906,"Greater Mumbai, India","2013-11-13 00:00:00",Gold,Bills,F,292628,67626200
25626,"Surat, India","2013-11-13 00:00:00",Gold,Travel,M,292166,67626200
25987,"Hyderabad, India","2013-11-13 00:00:00",Gold,Travel,F,1070,67626200
7770,"Greater Mumbai, India","2013-11-13 00:00:00",Gold,Entertainment,F,192450,67626200
6174,"Ahmedabad, India","2013-11-14 00:00:00",Gold,Fuel,F,16523,69157366
9301,"Greater Mumbai, India","2013-11-14 00:00:00",Gold,Fuel,F,160452,69157366
9241,"Bengaluru, India","2013-11-14 00:00:00",Gold,Fuel,M,63448,69157366
9226,"Ahmedabad, India","2013-11-14 00:00:00",Gold,Food,M,9536,69157366
14021,"Padrauna, India","2013-11-14 00:00:00",Gold,Grocery,F,222503,69157366
16261,"Bhopal, India","2013-11-14 00:00:00",Gold,Entertainment,M,118433,69157366
14538,"Karur, India","2013-11-14 00:00:00",Gold,Fuel,F,246770,69157366
3146,"Ahmedabad, India","2013-11-14 00:00:00",Gold,Grocery,F,27102,69157366
2624,"Bengaluru, India","2013-11-14 00:00:00",Gold,Fuel,M,173103,69157366
18350,"Jammu, India","2013-11-14 00:00:00",Gold,Grocery,M,197237,69157366
11327,"Bengaluru, India","2013-11-14 00:00:00",Gold,Bills,M,90886,69157366
12979,"Bengaluru, India","2013-11-14 00:00:00",Gold,Entertainment,F,132174,69157366
11806,"Delhi, India","2013-11-14 00:00:00",Gold,Bills,M,46898,69157366
12053,"Greater Mumbai, India","2013-11-14 00:00:00",Gold,Bills,F,26101,69157366
4329,"Delhi, India","2013-11-15 00:00:00",Gold,Food,M,120278,71420074
3308,"Bengaluru, India","2013-11-15 00:00:00",Gold,Grocery,F,279816,71420074
6412,"Bengaluru, India","2013-11-15 00:00:00",Gold,Food,F,21971,71420074
23526,"Pune, India","2013-11-15 00:00:00",Gold,Food,F,178287,71420074
20905,"Kanpur, India","2013-11-15 00:00:00",Gold,Grocery,F,6619,71420074
19399,"Phagwara, India","2013-11-15 00:00:00",Gold,Food,M,225604,71420074
15307,"Sasaram, India","2013-11-15 00:00:00",Gold,Grocery,M,80891,71420074
14092,"Narwana, India","2013-11-15 00:00:00",Gold,Fuel,M,53858,71420074
15680,"Tandur, India","2013-11-15 00:00:00",Gold,Entertainment,F,190048,71420074
15666,"Radhanpur, India","2013-11-15 00:00:00",Gold,Grocery,F,216798,71420074
14478,"Sojat, India","2013-11-15 00:00:00",Gold,Fuel,F,7031,71420074
15964,"Marmagao, India","2013-11-15 00:00:00",Gold,Food,F,230821,71420074
10389,"Delhi, India","2013-11-15 00:00:00",Gold,Entertainment,M,179275,71420074
16685,"Imphal, India","2013-11-15 00:00:00",Gold,Bills,F,201750,71420074
16688,"Arambagh, India","2013-11-15 00:00:00",Gold,Entertainment,M,31762,71420074
1289,"Greater Mumbai, India","2013-11-15 00:00:00",Gold,Food,F,237899,71420074
2263,"Greater Mumbai, India","2013-11-16 00:00:00",Gold,Fuel,M,290188,73055465
7833,"Bengaluru, India","2013-11-16 00:00:00",Gold,Grocery,M,162688,73055465
7720,"Delhi, India","2013-11-16 00:00:00",Gold,Food,F,176707,73055465
13075,"Delhi, India","2013-11-16 00:00:00",Gold,Fuel,M,231000,73055465
13530,"Ahmedabad, India","2013-11-16 00:00:00",Gold,Food,M,232578,73055465
12618,"Bengaluru, India","2013-11-16 00:00:00",Gold,Bills,M,178548,73055465
24992,"Kanpur, India","2013-11-16 00:00:00",Gold,Fuel,F,72538,73055465
9372,"Delhi, India","2013-11-16 00:00:00",Gold,Entertainment,M,219821,73055465
10897,"Delhi, India","2013-11-16 00:00:00",Gold,Bills,F,71323,73055465
8353,"Ahmedabad, India","2013-11-17 00:00:00",Gold,Bills,F,288315,74613552
10995,"Greater Mumbai, India","2013-11-17 00:00:00",Gold,Food,M,31560,74613552
12496,"Greater Mumbai, India","2013-11-17 00:00:00",Gold,Entertainment,M,154715,74613552
627,"Greater Mumbai, India","2013-11-17 00:00:00",Gold,Food,F,85459,74613552
15100,"Shoranur, India","2013-11-17 00:00:00",Gold,Bills,M,174475,74613552
3628,"Greater Mumbai, India","2013-11-17 00:00:00",Gold,Fuel,M,220205,74613552
6995,"Ahmedabad, India","2013-11-17 00:00:00",Gold,Fuel,M,190362,74613552
20628,"Lucknow, India","2013-11-17 00:00:00",Gold,Bills,F,118995,74613552
19138,"Arambagh, India","2013-11-17 00:00:00",Gold,Food,M,72537,74613552
17307,"Kagaznagar, India","2013-11-17 00:00:00",Gold,Fuel,M,221464,74613552
19359,"Raghogarh-Vijaypur, India","2013-11-18 00:00:00",Gold,Food,F,221574,76960464
5618,"Greater Mumbai, India","2013-11-18 00:00:00",Gold,Entertainment,F,192109,76960464
7863,"Greater Mumbai, India","2013-11-18 00:00:00",Gold,Food,F,298729,76960464
1604,"Delhi, India","2013-11-18 00:00:00",Gold,Fuel,F,248133,76960464
12506,"Ahmedabad, India","2013-11-18 00:00:00",Gold,Grocery,M,257717,76960464
4150,"Greater Mumbai, India","2013-11-18 00:00:00",Gold,Bills,M,14480,76960464
5036,"Bengaluru, India","2013-11-18 00:00:00",Gold,Bills,F,242288,76960464
16089,"Lucknow, India","2013-11-18 00:00:00",Gold,Bills,M,93172,76960464
15040,"Ramgarh, India","2013-11-18 00:00:00",Gold,Bills,M,9966,76960464
21718,"Lucknow, India","2013-11-18 00:00:00",Gold,Fuel,M,130497,76960464
25457,"Hyderabad, India","2013-11-18 00:00:00",Gold,Travel,M,273346,76960464
23345,"Chennai, India","2013-11-18 00:00:00",Gold,Bills,F,42336,76960464
25003,"Hyderabad, India","2013-11-18 00:00:00",Gold,Food,F,145818,76960464
23256,"Surat, India","2013-11-18 00:00:00",Gold,Entertainment,F,176747,76960464
23793,"Chennai, India","2013-11-19 00:00:00",Gold,Food,M,203443,78109345
5905,"Delhi, India","2013-11-19 00:00:00",Gold,Bills,F,259680,78109345
6794,"Delhi, India","2013-11-19 00:00:00",Gold,Fuel,F,204331,78109345
7886,"Greater Mumbai, India","2013-11-19 00:00:00",Gold,Food,M,134775,78109345
18129,"Aligarh, India","2013-11-19 00:00:00",Gold,Fuel,M,64855,78109345
12145,"Greater Mumbai, India","2013-11-19 00:00:00",Gold,Grocery,M,24753,78109345
11691,"Delhi, India","2013-11-19 00:00:00",Gold,Food,F,94316,78109345
12005,"Greater Mumbai, India","2013-11-19 00:00:00",Gold,Grocery,F,58158,78109345
16549,"Sangamner, India","2013-11-19 00:00:00",Gold,Bills,F,29925,78109345
20979,"Pune, India","2013-11-19 00:00:00",Gold,Grocery,F,46429,78109345
20957,"Lucknow, India","2013-11-19 00:00:00",Gold,Fuel,F,28216,78109345
20871,"Chennai, India","2013-11-20 00:00:00",Gold,Entertainment,M,150046,80659161
20314,"Kanpur, India","2013-11-20 00:00:00",Gold,Grocery,M,10092,80659161
20989,"Kolkata, India","2013-11-20 00:00:00",Gold,Fuel,M,212030,80659161
20551,"Chennai, India","2013-11-20 00:00:00",Gold,Entertainment,F,80992,80659161
22095,"Kanpur, India","2013-11-20 00:00:00",Gold,Bills,M,210475,80659161
23102,"Lucknow, India","2013-11-20 00:00:00",Gold,Bills,F,254334,80659161
4560,"Delhi, India","2013-11-20 00:00:00",Gold,Entertainment,F,210517,80659161
5018,"Greater Mumbai, India","2013-11-20 00:00:00",Gold,Entertainment,F,64282,80659161
4289,"Delhi, India","2013-11-20 00:00:00",Gold,Bills,M,96736,80659161
1269,"Greater Mumbai, India","2013-11-20 00:00:00",Gold,Food,F,175594,80659161
1539,"Ahmedabad, India","2013-11-20 00:00:00",Gold,Food,M,292270,80659161
25905,"Surat, India","2013-11-20 00:00:00",Gold,Travel,F,214140,80659161
25761,"Hyderabad, India","2013-11-20 00:00:00",Gold,Travel,M,212167,80659161
13759,"Delhi, India","2013-11-20 00:00:00",Gold,Grocery,F,107664,80659161
13032,"Bengaluru, India","2013-11-20 00:00:00",Gold,Grocery,M,258477,80659161
12174,"Greater Mumbai, India","2013-11-21 00:00:00",Gold,Grocery,M,41848,83194180
11100,"Bengaluru, India","2013-11-21 00:00:00",Gold,Bills,F,123925,83194180
12835,"Greater Mumbai, India","2013-11-21 00:00:00",Gold,Fuel,F,286700,83194180
4587,"Delhi, India","2013-11-21 00:00:00",Gold,Bills,M,267374,83194180
3137,"Ahmedabad, India","2013-11-21 00:00:00",Gold,Bills,F,185396,83194180
10474,"Greater Mumbai, India","2013-11-21 00:00:00",Gold,Entertainment,M,150557,83194180
19290,"Jagdalpur, India","2013-11-21 00:00:00",Gold,Entertainment,F,284824,83194180
17468,"Satana, India","2013-11-21 00:00:00",Gold,Entertainment,M,34626,83194180
18272,"Tharamangalam, India","2013-11-21 00:00:00",Gold,Grocery,F,171763,83194180
7816,"Delhi, India","2013-11-21 00:00:00",Gold,Fuel,M,230357,83194180
122,"Delhi, India","2013-11-21 00:00:00",Gold,Bills,F,757649,83194180
17701,"Yemmiganur, India","2013-11-22 00:00:00",Gold,Bills,F,135549,84619324
4378,"Ahmedabad, India","2013-11-22 00:00:00",Gold,Grocery,F,14205,84619324
21331,"Jaipur, India","2013-11-22 00:00:00",Gold,Grocery,F,231600,84619324
21048,"Chennai, India","2013-11-22 00:00:00",Gold,Food,F,222386,84619324
12381,"Delhi, India","2013-11-22 00:00:00",Gold,Food,F,186244,84619324
23319,"Kanpur, India","2013-11-22 00:00:00",Gold,Food,F,200891,84619324
23518,"Surat, India","2013-11-22 00:00:00",Gold,Fuel,F,283244,84619324
24732,"Jaipur, India","2013-11-22 00:00:00",Gold,Grocery,F,151025,84619324
22406,"Kanpur, India","2013-11-23 00:00:00",Gold,Grocery,M,71529,86885034
24439,"Pune, India","2013-11-23 00:00:00",Gold,Fuel,M,196472,86885034
13060,"Delhi, India","2013-11-23 00:00:00",Gold,Entertainment,F,10984,86885034
12997,"Greater Mumbai, India","2013-11-23 00:00:00",Gold,Grocery,M,106980,86885034
3691,"Greater Mumbai, India","2013-11-23 00:00:00",Gold,Food,M,107490,86885034
2068,"Greater Mumbai, India","2013-11-23 00:00:00",Gold,Fuel,F,107637,86885034
1842,"Ahmedabad, India","2013-11-23 00:00:00",Gold,Grocery,M,290446,86885034
18513,"Paschim Punropara, India","2013-11-23 00:00:00",Gold,Bills,M,185074,86885034
16909,"Kashipur, India","2013-11-23 00:00:00",Gold,Bills,M,259273,86885034
21174,"Lucknow, India","2013-11-23 00:00:00",Gold,Fuel,M,259754,86885034
7220,"Ahmedabad, India","2013-11-23 00:00:00",Gold,Entertainment,M,271913,86885034
14564,"Nadiad, India","2013-11-23 00:00:00",Gold,Grocery,F,275387,86885034
15075,"Mulbagal, India","2013-11-23 00:00:00",Gold,Bills,F,68291,86885034
25599,"Jaipur, India","2013-11-23 00:00:00",Gold,Travel,F,54480,86885034
25595,"Lucknow, India","2013-11-24 00:00:00",Gold,Travel,M,275492,88851817
17918,"Hisar, India","2013-11-24 00:00:00",Gold,Bills,F,91386,88851817
16865,"Dehradun, India","2013-11-24 00:00:00",Gold,Fuel,F,18771,88851817
3027,"Ahmedabad, India","2013-11-24 00:00:00",Gold,Bills,F,147617,88851817
24162,"Kolkata, India","2013-11-24 00:00:00",Gold,Bills,M,212930,88851817
12694,"Ahmedabad, India","2013-11-24 00:00:00",Gold,Food,M,17924,88851817
11591,"Delhi, India","2013-11-24 00:00:00",Gold,Grocery,M,138130,88851817
2116,"Greater Mumbai, India","2013-11-24 00:00:00",Gold,Fuel,F,155666,88851817
9077,"Greater Mumbai, India","2013-11-24 00:00:00",Gold,Food,F,124422,88851817
8486,"Greater Mumbai, India","2013-11-24 00:00:00",Gold,Food,F,178816,88851817
16102,"Baramula, India","2013-11-24 00:00:00",Gold,Fuel,M,240538,88851817
21469,"Kolkata, India","2013-11-24 00:00:00",Gold,Fuel,M,89239,88851817
19809,"Markapur, India","2013-11-24 00:00:00",Gold,Entertainment,M,33186,88851817
20448,"Jaipur, India","2013-11-24 00:00:00",Gold,Bills,M,42176,88851817
7702,"Delhi, India","2013-11-24 00:00:00",Gold,Fuel,F,103696,88851817
5616,"Bengaluru, India","2013-11-24 00:00:00",Gold,Food,F,96794,88851817
2761,"Ahmedabad, India","2013-11-25 00:00:00",Gold,Entertainment,M,239719,89646556
376,"Delhi, India","2013-11-25 00:00:00",Gold,Bills,F,78773,89646556
16805,"Nainital, India","2013-11-25 00:00:00",Gold,Fuel,M,4550,89646556
20750,"Jaipur, India","2013-11-25 00:00:00",Gold,Entertainment,M,71460,89646556
8877,"Ahmedabad, India","2013-11-25 00:00:00",Gold,Fuel,M,157730,89646556
14705,"Kollam, India","2013-11-25 00:00:00",Gold,Entertainment,F,80808,89646556
14806,"Singrauli, India","2013-11-25 00:00:00",Gold,Entertainment,M,161699,89646556
14411,"Kayamkulam, India","2013-11-26 00:00:00",Gold,Food,F,202863,90536455
15184,"Navi Mumbai, India","2013-11-26 00:00:00",Gold,Food,M,290034,90536455
16128,"Malaj Khand, India","2013-11-26 00:00:00",Gold,Food,F,78642,90536455
1416,"Greater Mumbai, India","2013-11-26 00:00:00",Gold,Food,F,6645,90536455
6524,"Delhi, India","2013-11-26 00:00:00",Gold,Food,F,14747,90536455
3903,"Delhi, India","2013-11-26 00:00:00",Gold,Food,F,54070,90536455
18559,"Amreli, India","2013-11-26 00:00:00",Gold,Entertainment,F,51482,90536455
18056,"Ponnani, India","2013-11-26 00:00:00",Gold,Grocery,M,191416,90536455
7899,"Ahmedabad, India","2013-11-27 00:00:00",Gold,Fuel,M,138697,91402610
7382,"Greater Mumbai, India","2013-11-27 00:00:00",Gold,Grocery,M,44297,91402610
1640,"Greater Mumbai, India","2013-11-27 00:00:00",Gold,Food,M,28977,91402610
24784,"Lucknow, India","2013-11-27 00:00:00",Gold,Entertainment,M,269330,91402610
24901,"Jaipur, India","2013-11-27 00:00:00",Gold,Grocery,F,199820,91402610
4830,"Greater Mumbai, India","2013-11-27 00:00:00",Gold,Fuel,F,1310,91402610
20385,"Lucknow, India","2013-11-27 00:00:00",Gold,Entertainment,M,2258,91402610
20201,"Chennai, India","2013-11-27 00:00:00",Gold,Bills,M,181466,91402610
20065,"Surat, India","2013-11-28 00:00:00",Gold,Bills,F,4839,93399875
21661,"Kanpur, India","2013-11-28 00:00:00",Gold,Entertainment,M,5182,93399875
21683,"Surat, India","2013-11-28 00:00:00",Gold,Entertainment,F,95303,93399875
20209,"Surat, India","2013-11-28 00:00:00",Gold,Fuel,M,272274,93399875
16656,"Perambalur, India","2013-11-28 00:00:00",Gold,Grocery,F,213624,93399875
15122,"Rajgarh (Churu), India","2013-11-28 00:00:00",Gold,Bills,F,139622,93399875
8208,"Delhi, India","2013-11-28 00:00:00",Gold,Entertainment,F,236176,93399875
